3.061616997868383e-18,0.05,0,0.5
0.01415590949373767,0.19030588434756174,0,0.5
0.1348536641245535,0.1929139508899304,0,0.5
0.1415913083433621,0.19167153585460936,0,0.5
0.14217114965110106,0.16669999867646224,0,0.5
0.13607777355200248,0.1401962612916198,0,0.5
0.025817162460488857,-0.311899474457397,0,0.5
0.01928827886013912,-0.33841212636858203,0,0.5
0.012028985145357487,-0.3635441250208952,0,0.5
0.010491986840394303,-0.36495591605672495,0,0.5
-0.009914688934161382,-0.3652361560493459,0,0.5
-0.011532583367322411,-0.36379868374220875,0,0.5
-0.02024800738966526,-0.3376439422211187,0,0.5
-0.028313917425774066,-0.3100205906159335,0,0.5
-0.1647848740533897,0.1610449967563093,0,0.5
-0.17186668185509568,0.18868911705673377,0,0.5
-0.1628682656581877,0.21521769509213154,0,0.5
-0.14578821763769512,0.21704977260881564,0,0.5
0.15265423053426358,0.22349858987373233,0,0.5
0.16977803767442065,0.2223291331410017,0,0.5
0.17956411802528935,0.1948300946869334,0,0.5
0.17331373349720855,0.16544506424847702,0,0.5
0.051020731640885844,-0.33598644518966914,0,0.5
0.04367027502294146,-0.36539383690962424,0,0.5
0.0336550577562653,-0.3932953784306693,0,0.5
0.029877495189013937,-0.39488969951187547,0,0.5
-0.028103413754834404,-0.39568593745254177,0,0.5
-0.0319680809558637,-0.3941291057825627,0,0.5
-0.043551181630542606,-0.3653098977822739,0,0.5
-0.05255662629026766,-0.33484538722970986,0,0.5
-0.2030715294906396,0.18469659471615427,0,0.5
-0.21078044968239346,0.21518771154115393,0,0.5
-0.199026109933591,0.24448583244528352,0,0.5
-0.1782568122431677,0.24654818329153905,0,0.5
0.18383620643564907,0.25437237762000897,0,0.5
0.20465547175131688,0.25313130480863133,0,0.5
0.2173092287545216,0.2229677998753643,0,0.5
0.21054969344241453,0.19069386720533404,0,0.5
0.07622430082128231,-0.3600734159219432,0,0.5
0.06805227118574328,-0.39237554745066844,0,0.5
0.055281130367172596,-0.42304663184044555,0,0.5
0.04926300353763311,-0.42482348296702827,0,0.5
-0.046292138575506854,-0.4261357188557401,0,0.5
-0.05240357854440434,-0.4244595278229193,0,0.5
-0.06685435587141927,-0.39297585334343166,0,0.5
-0.07679933515476059,-0.35967018384348864,0,0.5
-0.2413581849278894,0.20834819267599874,0,0.5
-0.24969421750969115,0.24168630602557367,0,0.5
-0.23518395420899413,0.27375396979843536,0,0.5
-0.21072540684864016,0.27604659397426234,0,0.5
0.21501818233703457,0.2852461653662856,0,0.5
0.23953290582821318,0.28393347647626105,0,0.5
0.255054339483754,0.2511055050637957,0,0.5
0.24778565338762068,0.21594267016219199,0,0.5
0.10142787000168077,-0.38416038665420926,0,0.5
0.09243426734854715,-0.4193572579917042,0,0.5
0.07690720297808187,-0.45279788525021303,0,0.5
0.06864851188625404,-0.4547572664221723,0,0.5
-0.06448086339618131,-0.4565855002589297,0,0.5
-0.07283907613294723,-0.45478994986326704,0,0.5
-0.09015753011229828,-0.4206418089045812,0,0.5
-0.10104204401925576,-0.3844949804572595,0,0.5
-0.2796448403651394,0.2319997906358439,0,0.5
-0.288607985336989,0.2681849005099937,0,0.5
-0.27134179848439743,0.30302210715158706,0,0.5
